id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
30232726,Private Room 15 minutes away  to Central Park,154843406,Eugene,Manhattan,Harlem,40.83001,-73.94925,Private room,69.0,3,11,2019-06-25,1.45,2,167
9542259,Clean and Bright (READ NOTES),13778440,Cinthia,Manhattan,Washington Heights,40.85256,-73.93598,Private room,50.0,2,95,2019-06-23,2.19,1,315
31143377,Luxury Apartment with Statue of Liberty view,232463854,Mina,Manhattan,Battery Park City,40.7077,-74.01555,Entire home/apt,300.0,1,3,2019-05-17,0.76,1,363
32813862,"Artsy, quiet haven in the Bronx’s little Ireland",8589557,John,Bronx,Woodlawn,40.89981,-73.86684,Private room,80.0,2,7,2019-06-03,1.84,1,70
17299611,Private bedroom in the heart of West Village,23919461,Cesar,Manhattan,West Village,40.73381,-74.00365,Private room,150.0,3,87,2019-06-20,3.09,2,39
28162058,Garden Loft Manhattan Apartment,4562182,Florence,Manhattan,Harlem,40.81084,-73.94482,Entire home/apt,225.0,30,9,2019-06-22,0.95,4,326
31106666,Cozy Room 2 in Brooklyn,231150375,Olabimpe,Brooklyn,Bedford-Stuyvesant,40.68966,-73.92946,Private room,65.0,3,5,2019-05-26,0.95,4,161
30129734,Cozy Self Contained Private 1 Bedroom Apartment,221844597,Ayana,Queens,St. Albans,40.68739,-73.76598,Entire home/apt,35.0,1,63,2019-06-30,8.44,1,8
11799451,Cozy and ideal studio in the middle of Manhattan..,33547829,Hetor,Manhattan,Midtown,40.75561,-73.96424,Entire home/apt,130.0,2,118,2019-06-02,2.93,1,226
9385790,Great Big Room near Prospect Park,23268312,Rachel,Brooklyn,Prospect-Lefferts Gardens,40.65822,-73.95439,Private room,36.0,15,14,2019-06-07,0.49,1,15
35479956,Airy and bright artist’s loft space in Fort Greene,602359,Mutale,Brooklyn,Fort Greene,40.6938,-73.97404,Entire home/apt,150.0,3,1,2019-06-16,1.0,2,107
5441,Central Manhattan/near Broadway,7989,Kate,Manhattan,Hell's Kitchen,40.76076,-73.98867,Private room,85.0,2,188,2019-06-23,1.5,1,39
18908676,"Big, bright room in bushwick in 3BR",119170289,Bam,Brooklyn,Bushwick,40.69501,-73.92538,Private room,45.0,3,4,2019-06-24,0.16,2,8
12265378,"Unique, spacious & bright room in Manhattan!",22087408,Dominik,Manhattan,Lower East Side,40.71909,-73.98473,Private room,150.0,1,41,2019-06-23,1.07,3,274
29613115,Brooklyn is fun,221284411,Isaias,Brooklyn,East Flatbush,40.65234,-73.95145,Private room,35.0,28,7,2019-06-15,1.09,1,55
17698990,A4Long Island City Big Room Great Location,79105834,Leo,Queens,Long Island City,40.75603,-73.93405,Private room,58.0,1,86,2019-06-23,3.09,9,301
25834015,Great cozy room,194108889,Juan,Queens,Maspeth,40.72605,-73.90711,Private room,26.0,3,2,2019-04-30,0.16,1,118
33852557,Spanish Harlem magical place full of life .,254112876,David,Manhattan,East Harlem,40.7958,-73.93766,Private room,90.0,2,8,2019-07-02,3.08,2,174
33047256,Cozy Boutique Studio | Heart of NYC,11391775,Aidin,Manhattan,Kips Bay,40.74284,-73.97967,Entire home/apt,150.0,1,22,2019-06-26,7.02,1,29
29341918,Perfect location UWS private room private bath,218272490,Miki,Manhattan,Upper West Side,40.78177,-73.97878,Private room,85.0,2,23,2019-04-13,2.64,1,79
28539464,"#2BED Luxury Midtown Full Kitchen, Comp Breakfast",214347105,Roman,Manhattan,Midtown,40.75306,-73.96662,Entire home/apt,399.0,3,13,2019-06-09,1.48,8,229
14843553,Beautiful Alcove Studio in West Midtown,493093,Eyal,Manhattan,Chelsea,40.75122,-73.99658,Entire home/apt,215.0,3,88,2019-07-01,2.59,1,200
32232908,Urban Zen in the Heart of Williamsburg,29775337,Amanda,Brooklyn,Williamsburg,40.7185,-73.95601,Private room,150.0,2,7,2019-05-26,1.48,1,20
18543400,"Cozy, Quaint and Quiet Private Room",95341869,Carleen,Brooklyn,Bedford-Stuyvesant,40.69502,-73.93984,Private room,60.0,2,47,2019-05-19,1.81,1,77
32634874,Sonder | Stock Exchange | Pristine 1BR + Sofa Bed,219517861,Sonder (NYC),Manhattan,,40.70604,-74.01216,Entire home/apt,248.0,2,7,2019-06-26,2.59,327,294
13142258,"Great 1 BR, 17 minutes to Times Square!",65652567,Wayne,Queens,Woodside,40.74377,-73.9024,Entire home/apt,125.0,2,156,2019-06-25,4.13,1,263
35578766,"Comfort, Safety, Style, Right by L Train",893308,Simrit Atma,Brooklyn,Williamsburg,40.70545,-73.93273,Private room,75.0,3,3,2019-06-30,3.0,3,13
16337047,Comfy Bedroom in Spacious Manhattan apartment,35215309,Victor,Manhattan,East Harlem,40.79639,-73.93319,Private room,55.0,3,24,2019-06-29,0.86,2,81
5458432,Large Industrial Apt. Near Trains & Yankee Stadium,1364903,Farah,Bronx,Concourse Village,40.83161,-73.91958,Entire home/apt,150.0,4,6,2019-06-10,0.32,1,346
33917759,Central Park North Max-Room,234483148,Makis,Manhattan,Harlem,40.80332,-73.94853,Private room,95.0,1,11,2019-07-03,4.58,2,256
27312914,Mint room w/attached bath in center of Flushing,205745676,Liqin,Queens,Flushing,40.75749,-73.81983,Private room,80.0,1,33,2019-07-07,2.87,9,365
488083,Nice apartment with a deck!,619154,Keith,Brooklyn,Sunset Park,40.66158,-73.98954,Entire home/apt,92.0,2,58,2019-05-27,0.67,1,0
12751037,"Large, Private Bedroom near Union Square.",69355658,K,Manhattan,Gramercy,40.73328,-73.9859,Private room,90.0,3,23,2019-06-23,0.6,1,0
9328355,Stylish and Comfy in Bed Stuy,2754405,Janice,Brooklyn,Bedford-Stuyvesant,40.69153,-73.94263,Entire home/apt,,30,11,2019-06-22,0.26,1,251
31377252,Huge Apartment in TriBeCa,7029525,Sagar,Manhattan,Tribeca,40.71509,-74.00779,Entire home/apt,400.0,3,1,2019-02-17,0.21,1,0
13525760,420 friendly Beautiful rm with plenty of sunlight,75030544,Sunny,Brooklyn,Bedford-Stuyvesant,40.68285,-73.91484,Private room,85.0,14,32,2019-01-02,0.92,4,115
7112684,Sunny & Clean Apt  ideal location E.Williamsburg!,26998839,Shahar,Brooklyn,Williamsburg,40.70684,-73.93854,Entire home/apt,90.0,7,6,2019-06-07,0.15,2,302
29898413,Cozy Room for the Holidays in Brooklyn,155200301,Andy,Brooklyn,Bedford-Stuyvesant,40.68536,-73.92222,Private room,37.0,18,2,2019-01-15,0.33,2,341
16458046,Big Bright Room ☼ Lower East Side,97513787,Daniel,Manhattan,Chinatown,40.71523,-73.99242,Private room,72.0,25,11,2019-02-17,0.37,5,323
27906043,Chic entire downstairs in 3br duplex,8441265,Sara,Queens,Ridgewood,40.70576,-73.91129,Private room,55.0,3,3,2019-05-27,0.32,2,0
57740,Quiet & Clean Retreat in the City,275459,I,Manhattan,East Village,40.73012,-73.99053,Entire home/apt,239.0,3,7,2019-05-24,0.07,1,351
35420482,"Chic, modern Studio with balcony access",17349726,Gillian,Brooklyn,Bushwick,40.69424,-73.92652,Entire home/apt,89.0,1,8,2019-07-03,7.5,1,88
30931406,Gym+rooftop+pool. Lux private room,222900797,Emily,Manhattan,Upper East Side,40.76284,-73.96507,Private room,119.0,3,32,2019-06-21,5.22,1,239
21056510,G1 Newly Renovated Long Island City Room,79105834,Leo,Queens,Long Island City,40.75599,-73.93415,Private room,55.0,1,76,2019-06-06,3.56,9,229
10201295,private modern room (long term 1 month or more),1519189,Annie,Brooklyn,Bedford-Stuyvesant,40.6945,-73.94273,Private room,50.0,2,3,2019-06-28,0.09,2,316
27000837,Beautiful  cozy space for one,149296850,Septina,Brooklyn,Bedford-Stuyvesant,40.69508,-73.93735,Shared room,,2,2,2019-05-05,0.19,4,90
3698111,Your NYC home in the Upper East Side!,18836774,Jime,Manhattan,Upper East Side,40.77579,-73.9557,Private room,87.0,3,61,2019-05-29,1.01,5,132
16177263,The Wild Wild West (village),45520477,Nina,Manhattan,West Village,40.73365,-74.0041,Entire home/apt,500.0,3,21,2019-05-28,0.73,1,365
6611592,Modern luxury apartment - easy subway to Manhattan,4124666,Rafik,Queens,Ditmars Steinway,40.7724,-73.90474,Entire home/apt,180.0,1,145,2019-07-04,3.55,1,33
10853955,"Sunny, private room; Quick to NYC. Females only.",35494734,Jennifer,Queens,Woodside,40.75293,-73.90304,Private room,50.0,4,49,2019-05-08,1.21,2,211
33717639,Sonder | Upper East Side | Airy 1BR + Gym,219517861,Sonder (NYC),Manhattan,Upper East Side,40.76291,-73.96448,Entire home/apt,150.0,29,2,2019-06-12,1.02,327,220
12221970,Ziggy Stardust Surf House - A Beautiful Houseboat,9040879,Ben,Queens,Arverne,40.59491,-73.78851,Entire home/apt,750.0,1,14,2019-06-08,0.36,2,352
8268849,Private Floor in SOHO Townhouse,43599290,Scott,Manhattan,SoHo,40.72409,-74.00241,Private room,199.0,3,107,2019-06-23,2.69,2,276
25074072,"Family Gather
 5 bedrooms 3 full baths 2 floors",49950511,Daveth,Brooklyn,East Flatbush,40.64351,-73.95167,Entire home/apt,350.0,4,32,2019-07-01,2.63,1,69
32744084,Sunny Bedroom in Williamsburg,118385679,Nina,Brooklyn,,40.71315,-73.95695,Private room,50.0,1,12,2019-06-17,3.13,1,13
27948294,"The Elkins House – Truly Rare, Historic 5BR 3 Bath",211106440,Amber,Brooklyn,Crown Heights,40.67782,-73.94373,Entire home/apt,495.0,4,46,2019-06-17,4.55,1,194
34233430,Contemporary studio in Manhattan,258460961,Elena,Manhattan,Upper East Side,40.77932,-73.94547,Entire home/apt,150.0,3,4,2019-06-30,1.9,1,315
33155206,"Central, spacious, beautiful, well-appointed 1-br",13564519,Rebecca,Manhattan,Midtown,40.76309,-73.98063,Entire home/apt,190.0,3,1,2019-06-05,0.88,1,84
24633702,Midwood townhouse,163843832,David,Brooklyn,Midwood,40.6155,-73.9522,Private room,58.0,2,12,2019-05-27,0.87,1,36
34675093,Pann Station \ Javits Center Apartment,3736053,Nyelli,Manhattan,Chelsea,40.7545,-73.99954,Entire home/apt,100.0,2,2,2019-06-14,1.67,1,32
30942018,Overnight Bed by Central Park New York City,231216524,Chase,Manhattan,Hell's Kitchen,40.7656,-73.98822,Shared room,80.0,1,18,2019-06-12,2.67,5,48
15985221,Single room #1 (4f),102466916,Luca And Kameko,Manhattan,Harlem,40.80572,-73.94349,Private room,45.0,30,7,2019-05-04,0.23,6,175
9902932,Big! 2.5 BR Heart of West Village,6079156,Doug,Manhattan,West Village,40.73434,-74.00462,Entire home/apt,300.0,4,104,2019-07-05,2.46,1,58
10132356,Giant Loft with a Huge Deck and Kitchen,21247379,Paul,Manhattan,Harlem,40.80926,-73.95455,Entire home/apt,150.0,3,25,2019-06-14,1.2,1,22
14933521,Sunny 1 Bedroom in Harlem,93020402,Esi,Manhattan,Harlem,40.81949,-73.94621,Entire home/apt,129.0,3,67,2019-07-01,1.96,1,0
15711,2 bedroom - Upper East Side-great for kids,61491,D,Manhattan,Upper East Side,40.77065,-73.95269,Entire home/apt,250.0,2,66,2019-03-30,0.57,2,231
24653322,Cozy Ridgewood Apartment,131482216,Lynn,Queens,Ridgewood,40.71002,-73.90952,Entire home/apt,115.0,3,14,2019-01-01,0.99,1,19
15819665,Charming 2BR--20 min to Manhattan,30593595,Dorion,Brooklyn,Bushwick,40.68442,-73.9083,Entire home/apt,,3,126,2019-07-03,3.93,1,46
32875637,"Williamsburg 2-Story Penthouse, Large Private Deck",118403993,Arielle,Brooklyn,Williamsburg,40.72124,-73.95984,Entire home/apt,400.0,2,10,2019-06-19,2.63,2,351
31130,Most Central Location!,117287,Lara,Manhattan,Hell's Kitchen,40.76754,-73.98399,Private room,130.0,2,50,2019-05-26,0.45,3,234
17887871,Charming Greenpoint Gem,122513490,Dorothy,Brooklyn,Greenpoint,40.72158,-73.94578,Entire home/apt,175.0,3,71,2019-06-21,2.67,1,20
21781983,Beautiful Sunny Private Room #2 in Brooklyn,108618132,Elizabeth,Brooklyn,Bensonhurst,40.61465,-74.00312,Private room,70.0,2,15,2019-07-01,0.77,4,236
25841768,"Entire Garden Level Home in Greenpoint, Brooklyn",159204067,Maggie,Brooklyn,Greenpoint,40.72488,-73.94932,Entire home/apt,124.0,1,6,2019-03-24,0.5,1,6
22338304,"Brand New, Furnished 1 bedroom apartment",160726948,Mike,Manhattan,Kips Bay,40.74404,-73.97887,Entire home/apt,100.0,30,6,2019-04-01,0.45,2,271
28441716,"XL Studio: great view, minutes from Times Square",2757243,Matthew,Manhattan,Hell's Kitchen,40.7557,-73.99337,Entire home/apt,230.0,2,6,2019-05-26,0.64,1,4
32101427,"Premier room in Downtown NY, Two Bridges,Chinatown",240134265,Sam,Manhattan,Two Bridges,40.71208,-73.9941,Private room,93.0,1,28,2019-05-30,5.53,3,359
31760436,Columbia & CentralPark Private room!,124028462,Sergii,Manhattan,Harlem,40.80384,-73.95765,Private room,55.0,30,1,2019-03-01,0.23,3,353
24556756,Anita’s Funky Master Bedroom on Ocean Parkway,185524223,Anita,Brooklyn,Kensington,40.64196,-73.97467,Private room,62.0,1,95,2019-07-05,6.97,2,261
16543637,"Huge Sunny Bedroom, 20 min to Times Square!",10460189,Michael,Queens,Sunnyside,40.74171,-73.9254,Private room,55.0,6,23,2019-01-06,0.76,1,0
11083362,Bedroom with full size bed in Washington Heights!,30995829,David,Manhattan,Washington Heights,40.84411,-73.93784,Private room,50.0,3,89,2019-06-13,2.54,1,113
26896906,"Large, exclusive room with suite-like atmosphere",185914925,Mala,Queens,Hollis,40.71446,-73.75968,Private room,75.0,2,21,2019-05-15,1.77,2,65
24754245,Private room with lots of surprise,38874050,Howard,Queens,Ridgewood,40.70125,-73.91051,Private room,42.0,2,39,2019-06-23,2.71,3,141
34420441,SUNNY PRIVATE ROOM & BACKYARD in ♥︎ WILLIAMSBURG,246680134,Anastasiia,Brooklyn,Williamsburg,40.71879,-73.95993,Private room,90.0,1,11,2019-07-07,5.59,2,58
16314114,Comfortable Space + Great Block + Perfect Location,29533851,Ben,Manhattan,East Village,40.72954,-73.98303,Private room,85.0,2,57,2019-06-19,2.36,1,56
34780437,Great Private Room with 2 Beds Near Metro,222252623,Lisa And Julian,Brooklyn,Bedford-Stuyvesant,40.69418,-73.94409,Private room,68.0,2,2,2019-06-23,1.28,3,0
35066396,Center of Hipster Astoria 4bd 2bath 2blocks Subway,263694567,Juka,Queens,Astoria,40.76238,-73.91721,Private room,395.0,1,1,2019-06-30,1.0,1,333
35467651,AMAZING TWO BEDROOMS IN THE BEST PART OF BROOKLYN!,260445684,Giovany,Brooklyn,Williamsburg,40.70599,-73.94817,Entire home/apt,299.0,3,3,2019-07-07,3.0,1,195
22321708,Quiet and Spacious Bedroom by the Astoria Park,20780421,Manca,Queens,Ditmars Steinway,40.77626,-73.92462,Private room,49.0,7,10,2019-06-01,0.55,1,0
19549547,Quintessential West Village Apt,102926533,Shaunda,Manhattan,West Village,40.73185,-74.00589,Entire home/apt,175.0,3,11,2019-06-14,0.45,1,0
9404985,UNBEATABLE LOCATION/TIMES SQUARE!,48771768,Leo,Manhattan,Hell's Kitchen,40.75735,-73.99007,Entire home/apt,160.0,2,143,2019-07-05,3.29,1,215
1934804,3 Story Brooklyn House - Sleeps 10!,10012421,Deborah,Brooklyn,Clinton Hill,40.69356,-73.96744,Entire home/apt,750.0,3,32,2019-05-19,1.66,1,141
31086198,6 minutes from JFK Private Bedroom/Bathroom,232251881,Lakshmee,Queens,Springfield Gardens,40.6667,-73.78469,Private room,100.0,1,86,2019-07-05,13.3,8,335
32943764,Two Bedrooms Tonhouse,247900596,Sergo,Manhattan,Harlem,40.80598,-73.94792,Entire home/apt,325.0,1,16,2019-07-06,4.21,1,346
15232776,2 Bedroom in the heart of Williamsburg,12334451,Nina,Brooklyn,Williamsburg,40.71958,-73.96123,Entire home/apt,350.0,2,19,2019-06-30,0.58,1,179
11863468,Stunning Elevator 1 BR Chelsea,61391963,Corporate Housing,Manhattan,Chelsea,40.74392,-74.00113,Entire home/apt,142.0,30,7,2019-02-18,0.25,91,316
24537860,Sonder | Hanover Square | Modern 1BR + Rooftop,12243051,Sonder,Manhattan,Financial District,40.70563,-74.0078,Entire home/apt,209.0,29,3,2019-04-30,0.26,96,328
405408,"Magazine SOHO Studio Loft. 
Read our reviews!",2020431,M. C.,Manhattan,SoHo,40.72057,-73.99976,Entire home/apt,225.0,3,134,2019-06-22,1.53,1,231
8731667,ENTERING WINTER FESTIVALS,38914517,Jean,Brooklyn,,40.64201,-73.95425,Entire home/apt,63.0,5,35,2019-06-12,0.78,2,98
845417,LOVELY LOFT | 24H DOORMAN | PERFECT,3891436,Felix,Manhattan,Lower East Side,40.71312,-73.99033,Entire home/apt,260.0,6,23,2019-05-20,0.3,1,0
13741194,Williamsburg Oasis,8237570,Akash,Brooklyn,Williamsburg,40.71782,-73.95013,Private room,200.0,1,5,2019-05-05,0.15,2,364
13307480,Peaches Bungalow,74180901,Etta,Manhattan,Washington Heights,40.83791,-73.94075,Entire home/apt,150.0,1,89,2019-06-18,2.41,1,139
883423,Clean and charming apartment  in Carroll Gardens,4313683,Antoinette,Brooklyn,Carroll Gardens,40.67996,-74.00101,Entire home/apt,140.0,3,93,2019-05-04,1.24,1,65
681805,NEAR THE CITY THAT NEVER SLEEPS!,3375455,Maria,Staten Island,Mariners Harbor,40.62879,-74.16062,Private room,54.0,2,48,2019-06-11,0.59,1,232
21531023,Quaint Studio Space,156490310,Niecia,Brooklyn,East New York,40.6697,-73.88407,Entire home/apt,70.0,1,56,2019-07-01,4.41,1,64
13980860,LoraLisa's Flats,32772480,Lorna,Brooklyn,Prospect-Lefferts Gardens,40.66011,-73.95965,Entire home/apt,150.0,3,15,2019-06-26,1.46,2,154
28042536,Sunny&Quiet 1 Bed APT in central Greenwich Village,198610122,Christina,Manhattan,West Village,40.73011,-74.00198,Entire home/apt,170.0,2,6,2019-07-07,0.59,1,0
13082600,Cozy 1 bedroom apartment in the heart of Manhattan,4980733,Simona,Manhattan,Midtown,40.75584,-73.96979,Entire home/apt,300.0,1,38,2019-06-27,1.01,1,361
11753010,brooklyn rent apartment,62535444,Alex,Brooklyn,Brighton Beach,40.57891,-73.95388,Entire home/apt,99.0,1,88,2019-06-26,2.22,2,364
24866378,Home Sweet Home in Flatbush,69469129,Cesar,Brooklyn,Flatbush,40.65341,-73.96238,Entire home/apt,165.0,5,8,2019-07-06,0.66,1,258
7547481,Adorable Brooklyn Apartment,9646150,Lila (Eli),Brooklyn,Prospect-Lefferts Gardens,40.65845,-73.96064,Private room,60.0,1,140,2019-06-24,4.0,2,40
30291704,Beautiful Apartment in Staten Island,207856540,Meir,Staten Island,New Springville,40.58952,-74.15587,Entire home/apt,119.0,2,17,2019-07-05,3.13,1,175
15289231,Colorful Artist Apartment in Park Slope Brooklyn,27227850,Caroline,Brooklyn,South Slope,40.66634,-73.98185,Entire home/apt,144.0,1,32,2019-05-27,0.96,1,0
12795006,"large studio ,private bathroom and own entrance",64350843,Diane,Manhattan,Upper East Side,40.77166,-73.95797,Private room,105.0,14,7,2019-06-29,0.19,1,29
29190199,"Quick walk to L Train, Free Cleaning & WiFi!",105506002,Martin & Steve,Brooklyn,Williamsburg,40.7126,-73.93982,Private room,44.0,30,1,2019-06-09,1.0,1,84
20886923,Private bed & bath by JFK & LGA; Easy NYC access!,150019486,David,Queens,Kew Gardens,40.70874,-73.82617,Private room,60.0,2,137,2019-06-23,6.27,1,32
401836,"Sunny UES 1.5 Bedroom, Sleeps 6",2005740,Maya,Manhattan,Upper East Side,40.76494,-73.95804,Entire home/apt,300.0,4,19,2019-05-21,0.22,1,84
33050650,Room in a Comfy Brooklyn Apartment,240717293,Carla,Brooklyn,,40.70195,-73.98309,Private room,85.0,2,10,2019-06-24,4.05,1,1
25051166,NEAR COLUMBIA PRESBYTERIAN HOSP- Students*Visitors,25237492,Juliana,Manhattan,Washington Heights,40.84115,-73.94095,Private room,50.0,30,2,2019-02-06,0.17,34,311
33240958,COZY Room @Williamsburg (10 mins to Manhattan),1104166,Mala,Brooklyn,Williamsburg,40.71362,-73.95343,Private room,65.0,2,9,2019-06-23,3.42,4,43
26794121,Blisfull Room,201416245,Fransheska,Brooklyn,Bedford-Stuyvesant,40.68644,-73.95712,Private room,60.0,30,25,2019-06-20,2.08,3,0
22280395,Chinatown Super-host Quarters,4189538,Kevin,Manhattan,Two Bridges,40.71107,-73.99605,Entire home/apt,109.0,3,27,2019-01-01,1.46,1,0
18704413,Large Private Suite in Classic Brooklyn Brownstone,130035533,Linda,Brooklyn,Brooklyn Heights,40.69364,-73.99467,Entire home/apt,200.0,2,80,2019-06-28,3.14,1,271
35931169,Great Room  Great Location Williamsburg,35082637,Ollya,Brooklyn,Williamsburg,40.71655,-73.96416,Shared room,,3,1,2019-07-02,1.0,2,66
2019927,Beautiful Furnished 1 Bedroom apt; Wash Hts,10384087,Todd,Manhattan,Inwood,40.86317,-73.92873,Entire home/apt,115.0,1,78,2019-06-21,1.81,1,93
5803875,"New, Modern,  Brooklyn Apartment ",278576,Marc,Brooklyn,Prospect-Lefferts Gardens,40.65854,-73.95071,Entire home/apt,114.0,2,81,2019-06-20,1.57,2,160
28096650,Small Bedroom in Beautiful Duplex,212232139,Andrea,Brooklyn,Bedford-Stuyvesant,40.67812,-73.9168,Private room,30.0,3,7,2019-06-27,0.68,1,2
29631369,New & Stylish 1 Bedroom Williamsburg,153754513,Caitlin,Brooklyn,Williamsburg,40.71258,-73.94307,Entire home/apt,82.0,1,15,2019-05-27,2.02,1,16
17790276,Spacious 2 bedroom w/ balcony. BrooklynNY NEAR ALL,116754031,Rosemary,Brooklyn,Flatlands,40.63159,-73.92724,Entire home/apt,170.0,2,3,2019-06-27,1.14,3,180
6185426,"Big bedroom, heart of Williamsburg",5689587,Delphine,Brooklyn,Williamsburg,40.71178,-73.95684,Entire home/apt,90.0,15,27,2019-04-11,0.68,1,173
27422684,Brooklyn Style Hostel RM4 #3,119669058,Melissa,Brooklyn,Bedford-Stuyvesant,40.69393,-73.957,Shared room,,3,12,2019-06-12,1.07,34,365
33268045,Brooklyn 1 Bedroom Apartment,250514925,Andrew,Brooklyn,Red Hook,40.67635,-74.01133,Entire home/apt,100.0,1,2,2019-06-09,1.67,1,13
16807749,Beautiful little bedroom + private living room,30529,Marianne,Brooklyn,Prospect Heights,40.67308,-73.96294,Private room,85.0,1,171,2019-06-23,5.85,2,215
30925627,Sweet 2 BR sublet in Brooklyn,41191579,Maura,Brooklyn,Crown Heights,40.66856,-73.93937,Entire home/apt,88.0,30,1,2019-03-31,0.3,3,34
6283028,A Gorgeous 1BR in a Luxury Building,3603806,Shir,Manhattan,Upper West Side,40.7722,-73.98119,Entire home/apt,276.0,4,46,2019-04-27,1.15,1,9
15857334,5 Star Luxury Suite Heart of Manhattan,26556695,Alyssa,Manhattan,Midtown,40.76042,-73.97345,Entire home/apt,1020.0,1,12,2019-05-22,0.39,6,365
6256470,The Most Affordable 3BR Apartment,17264040,Junior,Bronx,Mount Hope,40.84626,-73.90473,Entire home/apt,105.0,2,80,2019-06-15,1.66,2,365
30209958,Lovely exposed brick room to rent in Williamsburg,27716292,Ianthe,Brooklyn,Williamsburg,40.71225,-73.94961,Private room,50.0,2,2,2019-07-01,0.92,1,0
24449621,fifth ave,184653310,Amit,Manhattan,Midtown,40.75775,-73.97956,Entire home/apt,300.0,7,14,2019-06-14,0.98,1,85
23149641,Prime location 2 BR APT/ Midtown West/ Manhattan,171939378,Jose,Manhattan,Hell's Kitchen,40.75546,-73.99582,Entire home/apt,180.0,3,31,2019-04-28,1.98,2,4
29875137,"HUGE & Luxurious 1 Bedroom w/ Dining Room, 2 Bath!",9071235,Alex,Manhattan,East Village,40.72753,-73.98285,Entire home/apt,399.0,4,3,2019-04-22,0.47,1,75
1678809,Sunny Spacious Retro 1 Bedroom,8619985,Mel,Brooklyn,Bedford-Stuyvesant,40.69143,-73.93933,Entire home/apt,96.0,2,14,2019-06-25,4.62,1,50
18745141,Comfy Private Bedroom,22384027,Shahana,Brooklyn,Crown Heights,40.67064,-73.9178,Private room,39.0,1,41,2019-06-14,1.57,10,218
29838679,EXCELLENT private room X,209298687,Digna,Brooklyn,Bedford-Stuyvesant,40.68907,-73.95217,Private room,65.0,30,13,2019-06-10,1.77,4,333
4040900,Couch in times square,3789165,Lisa,Manhattan,Theater District,40.75974,-73.9866,Shared room,59.0,2,58,2019-06-01,0.99,1,345
2969803,King Bed or Two Singles - You're choice!,7691518,Brent,Manhattan,Hell's Kitchen,40.76794,-73.98781,Private room,68.0,1,152,2019-05-23,2.42,2,237
35709161,"Beautiful Midtown Apt by Grand Central, Sleeps 4!",41833764,Lior,Manhattan,Midtown,40.75174,-73.9706,Entire home/apt,145.0,1,1,2019-06-30,1.0,1,277
786955,West Village - Gorgeous Studio Apt.,4148114,Dawn,Manhattan,West Village,40.73403,-74.00298,Entire home/apt,210.0,1,108,2019-07-02,1.35,1,305
23874777,Sonder | 116 John | Lively 1BR + Gym,12243051,Sonder,Manhattan,Financial District,40.70852,-74.0062,Entire home/apt,187.0,29,1,2019-05-28,0.71,96,332
17791461,Bunk Bed Fun Room - really cozy and affordable!,5121858,Erica,Brooklyn,Bushwick,40.69708,-73.91237,Private room,44.0,3,31,2019-07-01,1.11,1,365
12764005,Brand New Clean and Sunny one bed!,7465850,Flower,Brooklyn,Bushwick,40.69761,-73.92495,Entire home/apt,120.0,4,43,2019-06-24,1.15,1,243
13475688,private entrance mini apt! part of my home,84557,Nat,Brooklyn,Bedford-Stuyvesant,40.68988,-73.93136,Entire home/apt,85.0,5,42,2019-06-20,1.27,1,52
15833015,Fashion Designer Studio - Entire Apartment,18351549,Calixto,Manhattan,West Village,40.73428,-73.99969,Entire home/apt,221.0,30,3,2019-01-02,0.13,1,0
23608727,Room in Cozy Apartment,15956611,Jay R.,Manhattan,East Harlem,40.80373,-73.93594,Private room,53.0,21,2,2019-05-19,0.46,2,61
27809255,Luxurious 2 Bedroom Midtown East,61391963,Corporate Housing,Manhattan,Midtown,40.75734,-73.96727,Entire home/apt,150.0,30,1,2019-05-04,0.45,91,311
32474426,Private Room in Heart of Brooklyn,35004442,Perrian,Brooklyn,Bedford-Stuyvesant,40.697,-73.93788,Private room,96.0,2,2,2019-06-21,1.82,1,103
20942352,Private Room in Astoria minutes to NYC,150565606,Mayra,Queens,Ditmars Steinway,40.77864,-73.91445,Private room,,1,90,2019-05-13,4.13,2,100
18648243,Contemporary Room Close to Columbia & Central Park,128531725,Shia,Manhattan,Harlem,40.8042,-73.95669,Private room,75.0,2,41,2019-04-01,1.57,2,1
35700700,Private clean  studio for adults *,96659533,Angelica,Brooklyn,Bushwick,40.69429,-73.91385,Private room,70.0,2,2,2019-07-07,2.0,2,331
5067348,Million Dollar Listing :Times Square,6278351,Scott,Manhattan,Hell's Kitchen,40.75977,-73.98981,Entire home/apt,250.0,3,26,2019-06-29,0.51,1,96
15663513,Townhouse South-facing ensuite,68094795,Diane And Ward,Manhattan,Upper East Side,40.76754,-73.96166,Entire home/apt,249.0,3,55,2019-06-30,1.75,2,1
12332789,"Brooklyn Private Bath&Bed Steps to F,G trains",14898658,Chadanut,Brooklyn,Kensington,40.64345,-73.98015,Private room,45.0,1,103,2019-03-11,2.68,11,0
34432701,THE STUDIO LODGE NYC,20012998,Víctor,Brooklyn,Bedford-Stuyvesant,40.68087,-73.92061,Private room,60.0,3,3,2019-06-30,2.31,2,322
22599828,"Perfect Cobble Hill 1-bed, Brooklyn's best spot",15102235,Lindsay,Brooklyn,Cobble Hill,40.68652,-73.99966,Entire home/apt,140.0,4,50,2019-07-05,2.99,2,107
